731;saku;25.01.20 17:00;3284;porkkanaomenaraaste (400 g porkkanaa, 300 g omenaa);
732;saku;25.01.20 17:00;7095;possu file;
733;saku;25.01.20 17:00;7090;possu nyhtöpossu;
734;saku;25.01.20 17:00;34458;punajuuri;
735;saku;25.01.20 17:00;11062;päärynä;
736;saku;25.01.20 17:00;32802;riisijäätelö;68
737;saku;25.01.20 17:00;32535;riisipiirakka Fazerin rukiinen;
738;saku;25.01.20 17:00;923;rooibos;
739;saku;25.01.20 17:00;31820;ruispala;
740;saku;25.01.20 17:00;376;saksanpähkinä;
741;saku;25.01.20 17:00;34231;salaatti;47,75
742;saku;25.01.20 17:00;28;sinappi Turun;
743;saku;25.01.20 17:00;28;sinappi Yyterin;
744;saku;25.01.20 17:00;3230;sipuli;
745;saku;25.01.20 17:00;4407;sorbetti, oma, mansikka-mustikka;
746;saku;25.01.20 17:00;32502;suklaa daim;12,8
747;saku;25.01.20 17:00;32502;suklaa dumle;
748;saku;25.01.20 17:00;33;suklaa fazerin sininen;
749;saku;25.01.20 17:00;33;suklaa fazerina;
750;saku;25.01.20 17:00;33889;suklaa geisha;7
751;saku;25.01.20 17:00;33889;suklaa Lindtin pähkinäsuklaa;
752;saku;25.01.20 17:00;32695;suklaa marianne;6
753;saku;25.01.20 17:00;33542;suklaa raaka;
754;saku;25.01.20 17:00;32;suklaa, kasztanki;
755;saku;25.01.20 17:00;31880;taikaruis;
756;saku;25.01.20 17:00;352;tomaatti;37,5
757;saku;25.01.20 17:00;448;vadelma;
758;saku;25.01.20 17:00;450;vadelmahillo Meritalo;
759;saku;25.01.20 17:00;11727;vaniljajogurtti;
760;saku;25.01.20 17:00;663;vaniljajäätelö;52
761;saku;25.01.20 17:00;30450;viilis vanilja;
762;saku;25.01.20 17:00;423;viinirypäle;11,5
763;saku;25.01.20 17:00;11130;Viola raputuorejuusto;
764;saku;25.01.20 17:00;500;voi;
765;saku;25.01.20 17:00;62;xylitolpastilli;
766;saku;26.01.20 09:00;471;ananas säilyke;
767;saku;26.01.20 09:00;11057;avokado;
768;saku;26.01.20 09:00;11049;banaani;54
769;saku;26.01.20 09:00;30602;bataatti keitetty;
770;saku;26.01.20 09:00;788;broilerin maksa;
771;saku;26.01.20 09:00;11086;cashewpähkinä;
772;saku;26.01.20 09:00;40008;chiansiemen;10
773;saku;26.01.20 09:00;3334;herkkusieni;
774;saku;26.01.20 09:00;32971;herkkusieni tuorejuustotäytteinen, pekoniin kääritty (400 g herkkusieniä, 120 g tuorejuustoa, 170 g pekonia);
775;saku;26.01.20 09:00;4;hunaja;
776;saku;26.01.20 09:00;5006;Hyvä apaja -remouladekastike;
777;saku;26.01.20 09:00;33697;jogurtti maustamaton;150
778;saku;26.01.20 09:00;32599;jogurtti thaimaa;
779;saku;26.01.20 09:00;32599;jogurtti vadelma;110
780;saku;26.01.20 09:00;31821;jälkiuunileipä Oululaisen;
781;saku;26.01.20 09:00;20;kaakaojauhe;
782;saku;26.01.20 09:00;33542;kaakaomassa;
783;saku;26.01.20 09:00;32454;karjalanpaisti;
784;saku;26.01.20 09:00;5;karkki;
785;saku;26.01.20 09:00;34574;kaura-suklaakeksi omatekoinen vähäsokerinen;
786;saku;26.01.20 09:00;631;kerma;
787;saku;26.01.20 09:00;684;kevytmaito;
788;saku;26.01.20 09:00;11050;kiivi;
789;saku;26.01.20 09:00;32409;kinkku Atrian ylikypsä;
790;saku;26.01.20 09:00;32409;kinkku savusauna Korpela;
791;saku;26.01.20 09:00;8089;kirjolohi;
792;saku;26.01.20 09:00;31653;kismet;
793;saku;26.01.20 09:00;34997;kollageeni;
794;saku;26.01.20 09:00;65;ksylitolipurukumi;
795;saku;26.01.20 09:00;346;kurkku;
796;saku;26.01.20 09:00;7065;lasagne;
797;saku;26.01.20 09:00;33215;leipä Pirjon pakarin täysjyväkauraleipä;
798;saku;26.01.20 09:00;33564;lohi uunissa;
799;saku;26.01.20 09:00;11053;luumu;
800;saku;26.01.20 09:00;28962;maissi esikeitetty;
801;saku;26.01.20 09:00;30327;makkara kivikylän huiluntuhti;
802;saku;26.01.20 09:00;30372;maksamakkara HK herkku;
803;saku;26.01.20 09:00;30372;maksamousse;
804;saku;26.01.20 09:00;11046;mandariini;
805;saku;26.01.20 09:00;379;manteli;
806;saku;26.01.20 09:00;34140;MCT-öljy;6
807;saku;26.01.20 09:00;461;mehu Ekström;
808;saku;26.01.20 09:00;461;mehu saunajuoma;
809;saku;26.01.20 09:00;450;mesimarjahillo;
810;saku;26.01.20 09:00;32251;muikkusydänpekonivuoka;
811;saku;26.01.20 09:00;40001;mulperi;
812;saku;26.01.20 09:00;8509;munavoi;
813;saku;26.01.20 09:00;40002;muro Crunchy bran;
814;saku;26.01.20 09:00;32849;muro Elovena;62
815;saku;26.01.20 09:00;32098;muro Fitness;
816;saku;26.01.20 09:00;33568;muro Paulan pähkinä;
817;saku;26.01.20 09:00;33630;muro Pauluns;
818;saku;26.01.20 09:00;32697;muro Start;24
819;saku;26.01.20 09:00;32664;oivariini;
820;saku;26.01.20 09:00;536;oliiviöljy;
821;saku;26.01.20 09:00;536;oliiviöljy;
822;saku;26.01.20 09:00;641;oltermanni;
823;saku;26.01.20 09:00;11061;omena;47
824;saku;26.01.20 09:00;33928;omenahillo, oma;
825;saku;26.01.20 09:00;386;paprika;
