ID;BESTLOC;GRAMS;portion;EUFDNAME
242;0;2;0;F20D5N3
242;0;2;0;F22D6N3
242;1.839;2;0.03678;FACIDCTG
242;1.758;2;0.03516;FAFRE
242;0.567;2;0.01134;FAMCIS
242;0.057;2;0.00114;FAPU
242;0;2;0;FAPUN3
242;0;2;0;FAPUN6
242;0;2;0;FAS18
242;0.2;2;0.004;FASAT
242;0.4;2;0.008;FAT
242;0;2;0;FATRN
242;0;2;0;FD
242;0;2;0;FE
242;0;2;0;FIBC
242;0;2;0;FIBINS
242;0;2;0;FIBT
242;0;2;0;FOL
242;0;2;0;FRUS
242;1.335;2;0.0267;GALS
242;1.335;2;0.0267;GLUS
242;0;2;0;ID
242;0;2;0;K
242;0.03;2;0.0006;LACS
242;0;2;0;MALS
242;0;2;0;MG
242;0;2;0;MN
242;0;2;0;MO
242;0;2;0;MYRIC
242;23.53;2;0.4706;NA
242;59.95;2;1.199;NACL
242;0;2;0;NIA
242;0;2;0;NIAEQ
242;14.8;2;0.296;NT
242;0;2;0;OA
242;0;2;0;P
242;92.5;2;1.85;PROT
242;0;2;0;PSACNCS
242;0;2;0;QUERCE
242;0;2;0;RETOL
242;0;2;0;RIBF
242;0;2;0;SE
242;0;2;0;STARCH
242;0;2;0;STERT
242;0;2;0;SUCS
242;2.7;2;0.054;SUGAR
242;0;2;0;SUGOH
242;0;2;0;THIA
242;1310.7;2;26.214;TRP
242;0;2;0;VITA
242;0;2;0;VITB12
242;0;2;0;VITC
242;0;2;0;VITD
242;0;2;0;VITE
242;0;2;0;VITK
242;0;2;0;VITPYRID
242;3;2;0;WATER
242;0;2;0;ZN
252;0;9;0;ALC
252;3.1;9;0.279;ASH
252;276;9;24;CA
252;4;9;0;CAROTENS
252;3;9;0;CARTB
252;6.6;9;0.594;CHOAVL
252;19.1;9;1.719;CHOCDF
252;0;9;0;CHOLE
252;12;9;1;CR
252;0.78;9;0.0702;CU
252;2517.1;9;226.539;ENERC
252;3376.17;9;303.8553;F16D0T
252;32408.631;9;2916.77679;F18D1T
252;11931.65;9;1073.8485;F18D2CN6
252;270;9;24;F18D3N3
252;0;9;0;F20D4N6
252;0;9;0;F20D5N3
252;0;9;0;F22D6N3
252;51.239;9;4.61151;FACIDCTG
252;48.986;9;4.40874;FAFRE
252;32.7086;9;2.943774;FAMCIS
252;12.202;9;1.09818;FAPU
252;0.27;9;0.0243;FAPUN3
252;11.932;9;1.07388;FAPUN6
252;0.6499;9;0.058491;FAS18
252;4.0753;9;0.366777;FASAT
252;51.24;9;4.6116;FAT
252;0;9;0;FATRN
252;0;9;0;FD
252;5.2;9;0.468;FE
252;12.5;9;1.125;FIBC
252;6.9;9;0.621;FIBINS
252;7.2;9;0.648;FIBT
252;48;9;4;FOL
252;0.5;9;0.045;FRUS
252;0.3;9;0.027;GLUS
252;5;9;0;ID
252;740;9;66;K
252;0;9;0;LACS
252;0;9;0;MALS
252;278;9;25;MG
252;2.52;9;0.2268;MN
252;0;9;0;MO
252;0;9;0;MYRIC
252;1;9;0;NA
252;2.55;9;0.2295;NACL
252;4;9;0;NIA
252;6.839;9;0.61551;NIAEQ
252;3.85;9;0.3465;NT
252;490;9;44;P
252;24.06;9;2.1654;PROT
252;0.3;9;0.027;PSACNCS
252;360;9;32;QUERCE
252;0;9;0;RETOL
252;0.7;9;0.063;RIBF
252;4;9;0;SE
252;0;9;0;STARCH
252;138.5;9;12.465;STERT
252;5.8;9;0.522;SUCS
252;6.6;9;0.594;SUGAR
252;0;9;0;SUGOH
252;0.25;9;0.0225;THIA
252;170;9;15;TRP
252;0.25;9;0.0225;VITA
252;0;9;0;VITB12
252;0.5;9;0.045;VITC
252;0;9;0;VITD
252;26.44;9;2.3796;VITE
252;0.3;9;0.027;VITK
252;0.06;9;0.0054;VITPYRID
252;2.5;9;0.225;WATER
252;3.3;9;0.297;ZN
253;0;8;0;ALC
253;0;8;0;ASH
253;0;8;0;CA
253;0;8;0;CAROTENS
253;0;8;0;CARTB
253;0;8;0;CHOAVL
253;0;8;0;CHOCDF
253;0;8;0;CHOLE
253;0;8;0;CR
253;0;8;0;CU
253;3700;8;296;ENERC
253;8200;8;656;F16D0T
253;5800;8;464;F18D1T
253;1800;8;144;F18D2CN6
253;0;8;0;F18D3N3
253;0;8;0;F20D4N6
253;0;8;0;F20D5N3
253;0;8;0;F22D6N3
253;98.4286;8;7.874288;FACIDCTG
253;94.1;8;7.528;FAFRE
253;5.8;8;0.464;FAMCIS
253;1.8;8;0.144;FAPU
253;0;8;0;FAPUN3
253;1.8;8;0.144;FAPUN6
253;2.8;8;0.224;FAS18
253;86.5;8;6.92;FASAT
253;100;8;8;FAT
253;0;8;0;FATRN
253;0;8;0;FD
253;0;8;0;FE
253;0;8;0;FIBC
253;0;8;0;FIBINS
253;0;8;0;FIBT
253;0;8;0;FOL
253;0;8;0;FRUS
253;0;8;0;GALS
253;0;8;0;GLUS
253;0;8;0;ID
253;0;8;0;K
253;0;8;0;LACS
253;0;8;0;MALS
253;0;8;0;MG
253;0;8;0;MN
253;0;8;0;MO
253;0;8;0;MYRIC
253;0;8;0;NA
253;0;8;0;NACL
253;0;8;0;NIA
253;0;8;0;NIAEQ
253;0;8;0;NT
253;0;8;0;OA
253;0;8;0;P
253;0;8;0;PROT
253;0;8;0;PSACNCS
253;0;8;0;QUERCE
253;0;8;0;RETOL
253;0;8;0;RIBF
253;0;8;0;SE
253;0;8;0;STARCH
253;86;8;6;STERT
253;0;8;0;SUCS
253;0;8;0;SUGAR
253;0;8;0;SUGOH
253;0;8;0;THIA
253;0;8;0;TRP
253;0;8;0;VITA
253;0;8;0;VITB12
253;0;8;0;VITC
253;0;8;0;VITD
253;0.09;8;0.0072;VITE
253;0.5;8;0.04;VITK
253;0;8;0;VITPYRID
253;0;8;0;WATER
253;0;8;0;ZN
273;0;8;0;ALC
273;3.51;8;0.2808;ASH
273;160;8;12;CA
273;0;8;0;CAROTENS
273;0;8;0;CARTB
273;2.58;8;0.2064;CHOAVL
273;12.27;8;0.9816;CHOCDF
273;0;8;0;CHOLE
273;1.743;8;0.13944;CU
273;2805.21;8;224.4168;ENERC
273;9085;8;726;F16D0T
273;24223;8;1937;F18D1T
273;7782;8;622;F18D2CN6
273;17;8;1;F18D3N3
273;0;8;0;F20D4N6
273;0;8;0;F20D5N3
273;0;8;0;F22D6N3
273;63.0341;8;5.042728;FACIDCTG
273;60.262;8;4.82096;FAFRE
273;24.548;8;1.96384;FAMCIS
273;20.577;8;1.64616;FAPU
273;0.017;8;0.00136;FAPUN3
273;7.782;8;0.62256;FAPUN6
273;5.794;8;0.46352;FAS18
273;15.137;8;1.21096;FASAT
273;66.43;8;5.3144;FAT
273;0;8;0;FATRN
273;2.43;8;0.1944;FE
273;7.5;8;0.6;FIBC
273;1.4;8;0.112;FIBINS
273;7.5;8;0.6;FIBT
273;22;8;1;FOL
273;0;8;0;FRUS
273;0;8;0;GLUS
273;20;8;1;ID
273;659;8;52;K
273;0;8;0;LACS
273;0;8;0;MALS
273;376;8;30;MG
273;1.223;8;0.09784;MN
273;3;8;0;NA
273;7.64;8;0.6112;NACL
273;0.295;8;0.0236;NIA
273;0.295;8;0.0236;NIAEQ
273;2.61;8;0.2088;NT
273;0;8;0;OA
273;725;8;58;P
273;14.32;8;1.1456;PROT
273;1.3;8;0.104;PSACNCS
273;0;8;0;RETOL
273;0.035;8;0.0028;RIBF
273;1917;8;153;SE
273;0.25;8;0.02;STARCH
273;2.33;8;0.1864;SUCS
273;2.33;8;0.1864;SUGAR
273;0.617;8;0.04936;THIA
273;3;8;0;TRP
273;0;8;0;VITA
273;0;8;0;VITB12
273;0.7;8;0.056;VITC
273;0;8;0;VITD
273;0.9;8;0.072;VITE
273;0;8;0;VITK
273;0.101;8;0.00808;VITPYRID
273;3.48;8;0.2784;WATER
273;4.06;8;0.3248;ZN
292;0;4;0;ALC
292;1.9;4;0.076;ASH
292;140;4;5;CA
292;21;4;0;CAROTENS
292;12;4;0;CARTB
292;3.2;4;0.128;CHOAVL
292;9.9;4;0.396;CHOCDF
292;0;4;0;CHOLE
292;14;4;0;CR
292;1.4;4;0.056;CU
292;2779.68;4;111.1872;ENERC
292;4404;4;176;F16D0T
292;8799;4;351;F18D1T
292;38093;4;1523;F18D2CN6
292;9080;4;363;F18D3N3
292;0;4;0;F20D4N6
292;0;4;0;F20D5N3
292;0;4;0;F22D6N3
292;65.0947;4;2.603788;FACIDCTG
292;62.232;4;2.48928;FAFRE
292;8.933;4;0.35732;FAMCIS
292;47.173;4;1.88692;FAPU
292;9.08;4;0.3632;FAPUN3
292;38.093;4;1.52372;FAPUN6
292;1.659;4;0.06636;FAS18
292;6.126;4;0.24504;FASAT
292;65.21;4;2.6084;FAT
292;0;4;0;FATRN
292;0.1;4;0.004;FD
292;3.6;4;0.144;FE
292;6.7;4;0.268;FIBC
292;5;4;0;FIBINS
292;5.2;4;0.208;FIBT
292;66;4;2;FOL
292;0.2;4;0.008;FRUS
292;0.2;4;0.008;GLUS
292;5;4;0;ID
292;650;4;26;K
292;0;4;0;LACS
292;0;4;0;MALS
292;160;4;6;MG
292;7.22;4;0.2888;MN
292;0.01;4;0.0004;MO
292;0;4;0;MYRIC
292;1;4;0;NA
292;2.55;4;0.102;NACL
292;1.2;4;0.048;NIA
292;4.039;4;0.16156;NIAEQ
292;2.7;4;0.108;NT
292;310;4;12;P
292;15.23;4;0.6092;PROT
292;0.2;4;0.008;PSACNCS
292;0;4;0;QUERCE
292;0;4;0;RETOL
292;0.13;4;0.0052;RIBF
292;19;4;0;SE
292;0.6;4;0.024;STARCH
292;117.6;4;4.704;STERT
292;2.2;4;0.088;SUCS
292;2.6;4;0.104;SUGAR
292;0;4;0;SUGOH
292;0.5;4;0.02;THIA
292;170;4;6;TRP
292;1;4;0;VITA
292;0;4;0;VITB12
292;3;4;0;VITC
292;0;4;0;VITD
292;0.7;4;0.028;VITE
292;13;4;0;VITK
292;0.73;4;0.0292;VITPYRID
292;7.76;4;0.3104;WATER
292;2;4;0;ZN
326;0;25;0;ALC
326;2.8;25;0.7;ASH
326;15;25;3;CA
326;406.5;25;101.625;CAROTENS
326;33.7;25;8.425;CARTB
326;0.77;25;0.1925;CHOAVL
326;7.47;25;1.8675;CHOCDF
326;0;25;0;CHOLE
326;0.21;25;0.0525;CU
326;829.2;25;207.3;ENERC
326;2624.42;25;656.105;F16D0T
326;11771.292;25;2942.823;F18D1T
326;1445.744;25;361.436;F18D2CN6
326;124.408;25;31.102;F18D3N3
326;0;25;0;F20D4N6
326;0;25;0;F20D5N3
326;0;25;0;F22D6N3
326;17.7201;25;4.430025;FACIDCTG
326;16.9408;25;4.2352;FAFRE
326;12.6375;25;3.159375;FAMCIS
326;1.5702;25;0.39255;FAPU
326;0.1244;25;0.0311;FAPUN3
326;1.4457;25;0.361425;FAPUN6
326;0.1087;25;0.027175;FAS18
326;2.7331;25;0.683275;FASAT
326;19.4;25;4.85;FAT
326;0;25;0;FATRN
326;0;25;0;FD
326;0.5;25;0.125;FE
326;6.7;25;1.675;FIBC
326;2;25;0;FIBINS
326;3.6;25;0.9;FIBT
326;11;25;2;FOL
326;0.12;25;0.03;FRUS
326;0.1;25;0.025;GALS
326;0.37;25;0.0925;GLUS
326;1.41;25;0.3525;ID
326;400;25;100;K
326;0;25;0;LACS
326;0;25;0;MALS
326;29;25;7;MG
326;0.14;25;0.035;MN
326;0;25;0;MO
326;0;25;0;MYRIC
326;6;25;1;NA
326;15.29;25;3.8225;NACL
326;1.1;25;0.275;NIA
326;1.467;25;0.36675;NIAEQ
326;0.42;25;0.105;NT
326;31;25;7;P
326;2.63;25;0.6575;PROT
326;1.6;25;0.4;PSACNCS
326;0;25;0;QUERCE
326;0;25;0;RETOL
326;0.16;25;0.04;RIBF
326;0.4;25;0.1;SE
326;0.11;25;0.0275;STARCH
326;75.3;25;18.825;STERT
326;0.06;25;0.015;SUCS
326;0.66;25;0.165;SUGAR
326;0;25;0;SUGOH
326;0.07;25;0.0175;THIA
326;22;25;5;TRP
326;5.16;25;1.29;VITA
326;0;25;0;VITB12
326;10.2;25;2.55;VITC
326;0;25;0;VITD
326;2.07;25;0.5175;VITE
326;20;25;5;VITK
326;0.42;25;0.105;VITPYRID
326;67.7;25;16.925;WATER
326;0;25;0;ZN
351;0;37,25;0;ALC
351;0.4;37,25;0.148;ASH
351;14.7;37,25;5.439;CA
351;612.3;37,25;226.551;CAROTENS
351;131.5;37,25;48.655;CARTB
351;1.4;37,25;0.518;CHOAVL
351;3.812;37,25;1.41044;CHOCDF
351;0;37,25;0;CHOLE
351;0.3;37,25;0.111;CR
351;0.027;37,25;0.00999;CU
351;47.27;37,25;17.4899;ENERC
351;14.493;37,25;5.36241;F16D0T
351;1.297;37,25;0.47989;F18D1T
351;14.953;37,25;5.53261;F18D2CN6
351;26.217;37,25;9.70029;F18D3N3
351;0;37,25;0;F20D4N6
351;0;37,25;0;F20D5N3
351;0;37,25;0;F22D6N3
351;0.0641;37,25;0.023717;FACIDCTG
351;0.0613;37,25;0.022681;FAFRE
351;0.0019;37,25;0.000703;FAMCIS
351;0.0412;37,25;0.015244;FAPU
351;0.0262;37,25;0.009694;FAPUN3
351;0.015;37,25;0.00555;FAPUN6
351;0.0017;37,25;0.000629;FAS18
351;0.0182;37,25;0.006734;FASAT
351;0.1;37,25;0.037;FAT
351;0;37,25;0;FATRN
351;0.005;37,25;0.00185;FD
351;0.18;37,25;0.0666;FE
351;0.7;37,25;0.259;FIBC
351;0.7;37,25;0.259;FIBINS
351;1.1;37,25;0.407;FIBT
351;9.65;37,25;3.5705;FOL
351;0.7;37,25;0.259;FRUS
351;0.7;37,25;0.259;GLUS
351;1;37,25;0;ID
351;221.8;37,25;82.066;K
351;0;37,25;0;LACS
351;0;37,25;0;MALS
351;8.77;37,25;3.2449;MG
351;0.1;37,25;0.037;MN
351;0.005;37,25;0.00185;MO
351;50;37,25;18;MYRIC
351;2.4;37,25;0.888;NA
351;6.14;37,25;2.2718;NACL
351;0.2;37,25;0.074;NIA
351;0.367;37,25;0.13579;NIAEQ
351;0.1;37,25;0.037;NT
351;0.24;37,25;0.0888;OA
351;29.3;37,25;10.841;P
351;0.65;37,25;0.2405;PROT
351;0.4;37,25;0.148;PSACNCS
351;50;37,25;18;QUERCE
351;0;37,25;0;RETOL
351;0.09;37,25;0.0333;RIBF
351;0.5;37,25;0.185;SE
351;0;37,25;0;STARCH
351;7.8;37,25;2.886;STERT
351;0;37,25;0;SUCS
351;1.4;37,25;0.518;SUGAR
351;0;37,25;0;SUGOH
351;0.04;37,25;0.0148;THIA
351;10;37,25;3;TRP
351;11.25;37,25;4.1625;VITA
351;0;37,25;0;VITB12
351;8;37,25;2;VITC
351;0;37,25;0;VITD
351;0.04;37,25;0.0148;VITE
351;15;37,25;5;VITK
351;0.04;37,25;0.0148;VITPYRID
351;95;37,25;35;WATER
351;0.09;37,25;0.0333;ZN
353;0;34;0;ALC
353;1.923;34;0.65382;ASH
353;23.78;34;8.0852;CA
353;108.7;34;36.958;CAROTENS
353;2.44;34;0.8296;CARTB
353;45.694;34;15.53596;CHOAVL
353;49.362;34;16.78308;CHOCDF
353;0;34;0;CHOLE
353;1.06;34;0.3604;CR
353;0.2252;34;0.076568;CU
353;965.76;34;328.3584;ENERC
353;277.251;34;94.26534;F16D0T
353;469.158;34;159.51372;F18D1T
353;802.209;34;272.75106;F18D2CN6
353;44.053;34;14.97802;F18D3N3
353;0;34;0;F20D4N6
353;0;34;0;F20D5N3
353;0;34;0;F22D6N3
353;1.722;34;0.58548;FACIDCTG
353;1.653;34;0.56202;FAFRE
353;0.4983;34;0.169422;FAMCIS
353;0.846;34;0.28764;FAPU
353;0.0441;34;0.014994;FAPUN3
353;0.802;34;0.27268;FAPUN6
353;0.0209;34;0.007106;FAS18
353;0.3084;34;0.104856;FASAT
353;2.085;34;0.7089;FAT
353;0;34;0;FATRN
353;0.043;34;0.01462;FD
353;1.804;34;0.61336;FE
353;4.231;34;1.43854;FIBC
353;3.08;34;1.0472;FIBINS
353;3.795;34;1.2903;FIBT
353;37.38;34;12.7092;FOL
353;0.034;34;0.01156;FRUS
353;0;34;0;GALS
353;0.119;34;0.04046;GLUS
353;8.13;34;2.7642;ID
353;200.66;34;68.2244;K
353;0;34;0;LACS
353;0.47;34;0.1598;MALS
353;55.571;34;18.89414;MG
353;1.3532;34;0.460088;MN
353;0.0082;34;0.002788;MO
353;0;34;0;MYRIC
353;454.49;34;154.5266;NA
353;1158.04;34;393.7336;NACL
353;2.009;34;0.68306;NIA
353;3.708;34;1.26072;NIAEQ
353;1.429;34;0.48586;NT
353;0;34;0;OA
353;185.7;34;63.138;P
353;8.9;34;3.026;PROT
353;0.71;34;0.2414;PSACNCS
353;0;34;0;QUERCE
353;0;34;0;RETOL
353;0.098;34;0.03332;RIBF
353;7.547;34;2.56598;SE
353;44.63;34;15.1742;STARCH
353;39.31;34;13.3654;STERT
353;0.432;34;0.14688;SUCS
353;1.059;34;0.36006;SUGAR
353;0;34;0;SUGOH
353;0.1988;34;0.067592;THIA
353;125.8;34;42.772;TRP
353;0.203;34;0.06902;VITA
353;0;34;0;VITB12
353;0;34;0;VITC
353;0;34;0;VITD
353;0.76;34;0.2584;VITE
353;1.11;34;0.3774;VITK
353;0.09;34;0.0306;VITPYRID
353;41.53;34;14.1202;WATER
353;1.506;34;0.51204;ZN
374;0;4;0;ALC
374;1.559;4;0.06236;ASH
374;12.71;4;0.5084;CA
374;256.2;4;10.248;CAROTENS
374;256.2;4;10.248;CARTB
374;0.9;4;0.036;CHOAVL
374;0.9;4;0.036;CHOCDF
374;130;4;5;CHOLE
374;3.37;4;0.1348;CR
374;0.012;4;0.00048;CU
374;2796.08;4;111.8432;ENERC
374;12688.465;4;507.5386;F16D0T
374;20668.983;4;826.75932;F18D1T
374;4999.4;4;199.976;F18D2CN6
374;2377.146;4;95.08584;F18D3N3
374;0;4;0;F20D4N6
374;0;4;0;F20D5N3
374;0;4;0;F22D6N3
374;77.329;4;3.09316;FACIDCTG
374;73.928;4;2.95712;FAFRE
374;22.5549;4;0.902196;FAMCIS
374;8.043;4;0.32172;FAPU
374;2.3772;4;0.095088;FAPUN3
374;5.128;4;0.20512;FAPUN6
374;5.2447;4;0.209788;FAS18
374;30.7535;4;1.23014;FASAT
374;75;4;3;FAT
374;1.1051;4;0.044204;FATRN
374;0.003;4;0.00012;FD
374;0.105;4;0.0042;FE
374;0;4;0;FIBC
374;0;4;0;FIBINS
374;0;4;0;FIBT
374;1.68;4;0.0672;FOL
374;0;4;0;FRUS
374;0.2;4;0.008;GALS
374;0.2;4;0.008;GLUS
374;21.24;4;0.8496;ID
374;8.84;4;0.3536;K
374;0.5;4;0.02;LACS
374;0;4;0;MALS
374;3.02;4;0.1208;MG
374;0.0058;4;0.000232;MN
374;0;4;0;MO
374;0;4;0;MYRIC
374;600;4;24;NA
374;1528.8;4;61.152;NACL
374;0;4;0;NIA
374;0.056;4;0.00224;NIAEQ
374;0.046;4;0.00184;NT
374;0;4;0;OA
374;14.4;4;0.576;P
374;0.34;4;0.0136;PROT
374;0;4;0;PSACNCS
374;0;4;0;QUERCE
374;398.7354;4;15.949416;RETOL
374;0.017;4;0.00068;RIBF
374;0.297;4;0.01188;SE
374;0;4;0;STARCH
374;139.1;4;5.564;STERT
374;0;4;0;SUCS
374;0.9;4;0.036;SUGAR
374;0;4;0;SUGOH
374;0;4;0;THIA
374;3.4;4;0.136;TRP
374;420;4;16;VITA
374;0;4;0;VITB12
374;0;4;0;VITC
374;10;4;0;VITD
374;4.638;4;0.18552;VITE
374;40.557;4;1.62228;VITK
374;0;4;0;VITPYRID
374;22.2;4;0.888;WATER
374;0.046;4;0.00184;ZN
375;0;9;0;ALC
375;0;9;0;ASH
375;0;9;0;CA
375;24.6;9;2.214;CAROTENS
375;24.6;9;2.214;CARTB
375;0;9;0;CHOAVL
375;0;9;0;CHOCDF
375;0;9;0;CHOLE
375;0;9;0;CR
375;0;9;0;CU
375;3700;9;333;ENERC
375;11426.111;9;1028.34999;F16D0T
375;67376.25;9;6063.8625;F18D1T
375;10366.56;9;932.9904;F18D2CN6
375;543.505;9;48.91545;F18D3N3
375;0;9;0;F20D4N6
375;0;9;0;F20D5N3
375;0;9;0;F22D6N3
375;97.62;9;8.7858;FACIDCTG
375;93.3271;9;8.399439;FAFRE
375;68.3845;9;6.154605;FAMCIS
375;10.9301;9;0.983709;FAPU
375;0.5435;9;0.048915;FAPUN3
375;10.3666;9;0.932994;FAPUN6
375;2.436;9;0.21924;FAS18
375;14.0125;9;1.261125;FASAT
375;100;9;9;FAT
375;0;9;0;FATRN
375;0;9;0;FD
375;0;9;0;FE
375;0;9;0;FIBC
375;0;9;0;FIBINS
375;0;9;0;FIBT
375;0;9;0;FOL
375;0;9;0;FRUS
375;0;9;0;GLUS
375;0;9;0;ID
375;0;9;0;K
375;0;9;0;LACS
375;0;9;0;MALS
375;0;9;0;MG
375;0;9;0;MN
375;0;9;0;MO
375;0;9;0;MYRIC
375;0;9;0;NA
375;0;9;0;NACL
375;0;9;0;NIA
375;0;9;0;NIAEQ
375;0;9;0;NT
375;0;9;0;OA
375;0;9;0;P
375;0;9;0;PROT
375;0;9;0;PSACNCS
375;0;9;0;QUERCE
375;0;9;0;RETOL
375;0;9;0;RIBF
375;0;9;0;SE
375;0;9;0;STARCH
375;175;9;15;STERT
375;0;9;0;SUCS
375;0;9;0;SUGAR
375;0;9;0;SUGOH
375;0;9;0;THIA
375;0;9;0;TRP
375;2.04;9;0.1836;VITA
375;0;9;0;VITB12
375;0;9;0;VITC
375;0;9;0;VITD
375;11.91;9;1.0719;VITE
375;30;9;2;VITK
375;0;9;0;VITPYRID
375;0;9;0;WATER
375;0;9;0;ZN
380;0;28,25;0;ALC
380;1.1;28,25;0.308;ASH
380;9;28,25;2;CA
380;6196.2;28,25;1734.936;CAROTENS
380;2908;28,25;814;CARTB
380;4.5;28,25;1.26;CHOAVL
380;6.4;28,25;1.792;CHOCDF
380;0;28,25;0;CHOLE
380;0.01;28,25;0.0028;CU
380;118.78;28,25;33.2584;ENERC
380;25;28,25;7;F16D0T
380;2;28,25;0;F18D1T
380;45;28,25;12;F18D2CN6
380;25;28,25;7;F18D3N3
380;0;28,25;0;F20D4N6
380;0;28,25;0;F20D5N3
380;0;28,25;0;F22D6N3
380;0.106;28,25;0.02968;FACIDCTG
380;0.101;28,25;0.02828;FAFRE
380;0.004;28,25;0.00112;FAMCIS
380;0.07;28,25;0.0196;FAPU
380;0.025;28,25;0.007;FAPUN3
380;0.045;28,25;0.0126;FAPUN6
380;0.002;28,25;0.00056;FAS18
380;0.027;28,25;0.00756;FASAT
380;0.3;28,25;0.084;FAT
380;0;28,25;0;FATRN
380;0.6;28,25;0.168;FE
380;1.9;28,25;0.532;FIBC
380;1;28,25;0;FIBINS
380;1.9;28,25;0.532;FIBT
380;55.86;28,25;15.6408;FOL
380;2.1;28,25;0.588;FRUS
380;2.3;28,25;0.644;GLUS
380;1;28,25;0;ID
380;290;28,25;81;K
380;0;28,25;0;LACS
380;0;28,25;0;MALS
380;14;28,25;3;MG
380;0.1;28,25;0.028;MN
380;50;28,25;14;MYRIC
380;3.5;28,25;0.98;NA
380;8.92;28,25;2.4976;NACL
380;1.3;28,25;0.364;NIA
380;1.5;28,25;0.42;NIAEQ
380;0.15;28,25;0.042;NT
380;0;28,25;0;OA
380;30;28,25;8;P
380;0.94;28,25;0.2632;PROT
380;0.9;28,25;0.252;PSACNCS
380;760;28,25;212;QUERCE
380;0;28,25;0;RETOL
380;0.12;28,25;0.0336;RIBF
380;0.2;28,25;0.056;SE
380;0;28,25;0;STARCH
380;21.5;28,25;6.02;STERT
380;0.1;28,25;0.028;SUCS
380;4.5;28,25;1.26;SUGAR
380;0;28,25;0;SUGOH
380;0.04;28,25;0.0112;THIA
380;12;28,25;3;TRP
380;243.81;28,25;68.2668;VITA
380;0;28,25;0;VITB12
380;184.8;28,25;51.744;VITC
380;0;28,25;0;VITD
380;2.16;28,25;0.6048;VITE
380;4.6;28,25;1.288;VITK
380;0.45;28,25;0.126;VITPYRID
380;91.26;28,25;25.5528;WATER
380;0.1;28,25;0.028;ZN
382;0;34;0;ALC
382;2.216;34;0.75344;ASH
382;45.31;34;15.4054;CA
382;199.1;34;67.694;CAROTENS
382;8.77;34;2.9818;CARTB
382;45.007;34;15.30238;CHOAVL
382;53.913;34;18.33042;CHOCDF
382;0.09;34;0.0306;CHOLE
382;0.59;34;0.2006;CR
382;0.396;34;0.13464;CU
382;1284.54;34;436.7436;ENERC
382;681.142;34;231.58828;F16D0T
382;2187.209;34;743.65106;F18D1T
382;1864.914;34;634.07076;F18D2CN6
382;1125.321;34;382.60914;F18D3N3
382;0;34;0;F20D4N6
382;0;34;0;F20D5N3
382;0;34;0;F22D6N3
382;6.41;34;2.1794;FACIDCTG
382;6.154;34;2.09236;FAFRE
382;2.2423;34;0.762382;FAMCIS
382;3.006;34;1.02204;FAPU
382;1.1253;34;0.382602;FAPUN3
382;1.873;34;0.63682;FAPUN6
382;0.1785;34;0.06069;FAS18
382;0.906;34;0.30804;FASAT
382;6.696;34;2.27664;FAT
382;0;34;0;FATRN
382;0.023;34;0.00782;FD
382;2.357;34;0.80138;FE
382;8.015;34;2.7251;FIBC
382;2.38;34;0.8092;FIBINS
382;7.86;34;2.6724;FIBT
382;39.6;34;13.464;FOL
382;0.129;34;0.04386;FRUS
382;0;34;0;GALS
382;0.104;34;0.03536;GLUS
382;5.23;34;1.7782;ID
382;366.95;34;124.763;K
382;0;34;0;LACS
382;0.03;34;0.0102;MALS
382;68.378;34;23.24852;MG
382;0.8307;34;0.282438;MN
382;0.0054;34;0.001836;MO
382;0;34;0;MYRIC
382;467.35;34;158.899;NA
382;1190.8;34;404.872;NACL
382;1.102;34;0.37468;NIA
382;3.144;34;1.06896;NIAEQ
382;1.755;34;0.5967;NT
382;0;34;0;OA
382;167.6;34;56.984;P
382;12.21;34;4.1514;PROT
382;1.05;34;0.357;PSACNCS
382;0;34;0;QUERCE
382;0;34;0;RETOL
382;0.078;34;0.02652;RIBF
382;5.872;34;1.99648;SE
382;41.17;34;13.9978;STARCH
382;56.09;34;19.0706;STERT
382;2.714;34;0.92276;SUCS
382;3.838;34;1.30492;SUGAR
382;0;34;0;SUGOH
382;0.1907;34;0.064838;THIA
382;143.2;34;48.688;TRP
382;0.847;34;0.28798;VITA
382;0;34;0;VITB12
382;0.02;34;0.0068;VITC
382;0;34;0;VITD
382;1.45;34;0.493;VITE
382;3.448;34;1.17232;VITK
382;0.18;34;0.0612;VITPYRID
382;25.18;34;8.5612;WATER
382;1.368;34;0.46512;ZN
388;0;11;0;ALC
388;0.841;11;0.09251;ASH
388;21.27;11;2.3397;CA
388;74;11;8;CAROTENS
388;1.45;11;0.1595;CARTB
388;63.881;11;7.02691;CHOAVL
388;65.553;11;7.21083;CHOCDF
388;0.5;11;0.055;CHOLE
388;1.53;11;0.1683;CR
388;0.1137;11;0.012507;CU
388;1753.19;11;192.8509;ENERC
388;2560.269;11;281.62959;F16D0T
388;5420.446;11;596.24906;F18D1T
388;1876.329;11;206.39619;F18D2CN6
388;449.629;11;49.45919;F18D3N3
388;0;11;0;F20D4N6
388;0;11;0;F20D5N3
388;0;11;0;F22D6N3
388;15.451;11;1.69961;FACIDCTG
388;14.771;11;1.62481;FAFRE
388;5.5711;11;0.612821;FAMCIS
388;2.343;11;0.25773;FAPU
388;0.4496;11;0.049456;FAPUN3
388;1.885;11;0.20735;FAPUN6
388;2.9635;11;0.325985;FAS18
388;6.5568;11;0.721248;FASAT
388;15.495;11;1.70445;FAT
