PERSON;ID;BESTLOC;GRAMS;portion;EUFDNAME
saku;814;0.792;62;0.49104;VITE
saku;814;3.06;62;1.8972;VITK
saku;814;0.14;62;0.0868;VITPYRID
saku;814;8.9;62;5.518;WATER
saku;814;2.518;62;1.56116;ZN
saku;818;0;24;0;ALC
saku;818;1.362;24;0.32688;ASH
saku;818;21.57;24;5.1768;CA
saku;818;523.2;24;125.568;CAROTENS
saku;818;26.09;24;6.2616;CARTB
saku;818;68.778;24;16.50672;CHOAVL
saku;818;74.336;24;17.84064;CHOCDF
saku;818;0.21;24;0.0504;CHOLE
saku;818;2.69;24;0.6456;CR
saku;818;0.2708;24;0.064992;CU
saku;818;1919.28;24;460.6272;ENERC
saku;818;4214;24;1011;F16D0T
saku;818;3544;24;850;F18D1T
saku;818;2218;24;532;F18D2CN6
saku;818;63;24;15;F18D3N3
saku;818;0;24;0;F20D4N6
saku;818;0;24;0;F20D5N3
saku;818;0;24;0;F22D6N3
saku;818;16.4889;24;3.957336;FACIDCTG
saku;818;15.728;24;3.77472;FAFRE
saku;818;3.618;24;0.86832;FAMCIS
saku;818;4.499;24;1.07976;FAPU
saku;818;0.063;24;0.01512;FAPUN3
saku;818;2.218;24;0.53232;FAPUN6
saku;818;1.921;24;0.46104;FAS18
saku;818;7.563;24;1.81512;FASAT
saku;818;15.58;24;3.7392;FAT
saku;818;0.048;24;0.01152;FATRN
saku;818;0.055;24;0.0132;FD
saku;818;3.548;24;0.85152;FE
saku;818;6.408;24;1.53792;FIBC
saku;818;4;24;0;FIBINS
saku;818;4.872;24;1.16928;FIBT
saku;818;45.24;24;10.8576;FOL
saku;818;2.899;24;0.69576;FRUS
saku;818;0;24;0;GALS
saku;818;3.099;24;0.74376;GLUS
saku;818;13.41;24;3.2184;ID
saku;818;264.93;24;63.5832;K
saku;818;0;24;0;LACS
saku;818;0.02;24;0.0048;MALS
saku;818;60.177;24;14.44248;MG
saku;818;1.6749;24;0.401976;MN
saku;818;0.012;24;0.00288;MO
saku;818;0.93;24;0.2232;MYRIC
saku;818;127.19;24;30.5256;NA
saku;818;324.08;24;77.7792;NACL
saku;818;3.784;24;0.90816;NIA
saku;818;5.469;24;1.31256;NIAEQ
saku;818;1.182;24;0.28368;NT
saku;818;0.413;24;0.09912;OA
saku;818;186.4;24;44.736;P
saku;818;6.88;24;1.6512;PROT
saku;818;0.87;24;0.2088;PSACNCS
saku;818;23.13;24;5.5512;QUERCE
saku;818;0;24;0;RETOL
saku;818;0.238;24;0.05712;RIBF
saku;818;5.955;24;1.4292;SE
saku;818;41.26;24;9.9024;STARCH
saku;818;68.8;24;16.512;STERT
saku;818;21.484;24;5.15616;SUCS
saku;818;27.521;24;6.60504;SUGAR
saku;818;0;24;0;SUGOH
saku;818;0.301;24;0.07224;THIA
saku;818;100.9;24;24.216;TRP
saku;818;2.492;24;0.59808;VITA
saku;818;0.12;24;0.0288;VITB12
saku;818;0.05;24;0.012;VITC
saku;818;0;24;0;VITD
saku;818;1.306;24;0.31344;VITE
saku;818;7.865;24;1.8876;VITK
saku;818;0.35;24;0.084;VITPYRID
saku;818;1.84;24;0.4416;WATER
saku;818;1.578;24;0.37872;ZN
saku;823;0;47;0;ALC
saku;823;0.6;47;0.282;ASH
saku;823;4;47;1;CA
saku;823;91.8;47;43.146;CAROTENS
saku;823;39;47;18;CARTB
saku;823;9.42;47;4.4274;CHOAVL
saku;823;13.012;47;6.11564;CHOCDF
saku;823;0;47;0;CHOLE
saku;823;0.042;47;0.01974;CU
saku;823;186.93;47;87.8571;ENERC
saku;823;8.735;47;4.10545;F16D0T
saku;823;2.595;47;1.21965;F18D1T
saku;823;23.825;47;11.19775;F18D2CN6
saku;823;4.885;47;2.29595;F18D3N3
saku;823;0;47;0;F20D4N6
saku;823;0;47;0;F20D5N3
saku;823;0;47;0;F22D6N3
saku;823;0.0455;47;0.021385;FACIDCTG
saku;823;0.0435;47;0.020445;FAFRE
saku;823;0.0026;47;0.001222;FAMCIS
saku;823;0.0287;47;0.013489;FAPU
saku;823;0.0049;47;0.002303;FAPUN3
saku;823;0.0238;47;0.011186;FAPUN6
saku;823;0.0019;47;0.000893;FAS18
saku;823;0.0122;47;0.005734;FASAT
saku;823;0.1;47;0.047;FAT
saku;823;0;47;0;FATRN
saku;823;0.08;47;0.0376;FE
saku;823;1.8;47;0.846;FIBC
saku;823;1.1;47;0.517;FIBINS
saku;823;1.8;47;0.846;FIBT
saku;823;2.89;47;1.3583;FOL
saku;823;4.93;47;2.3171;FRUS
saku;823;1.59;47;0.7473;GLUS
saku;823;1.15;47;0.5405;ID
saku;823;120;47;56;K
saku;823;0;47;0;LACS
saku;823;0;47;0;MALS
saku;823;4;47;1;MG
saku;823;0.03;47;0.0141;MN
saku;823;0.92;47;0.4324;NA
saku;823;2.34;47;1.0998;NACL
saku;823;0.1;47;0.047;NIA
saku;823;0.15;47;0.0705;NIAEQ
saku;823;0.03;47;0.0141;NT
saku;823;0.42;47;0.1974;OA
saku;823;9;47;4;P
saku;823;0.19;47;0.0893;PROT
saku;823;0.7;47;0.329;PSACNCS
saku;823;1202.4;47;565.128;QUERCE
saku;823;0;47;0;RETOL
saku;823;0.015;47;0.00705;RIBF
saku;823;0.05;47;0.0235;SE
saku;823;0.1;47;0.047;STARCH
saku;823;18.3;47;8.601;STERT
saku;823;2.8;47;1.316;SUCS
saku;823;9.32;47;4.3804;SUGAR
saku;823;0.016;47;0.00752;THIA
saku;823;3;47;1;TRP
saku;823;3.69;47;1.7343;VITA
saku;823;0;47;0;VITB12
saku;823;4;47;1;VITC
saku;823;0;47;0;VITD
saku;823;0.24;47;0.1128;VITE
saku;823;2;47;0;VITK
saku;823;0.05;47;0.0235;VITPYRID
saku;823;86.1;47;40.467;WATER
saku;823;0.016;47;0.00752;ZN
saku;843;0;62;0;ALC
saku;843;0.244;62;0.15128;ASH
saku;843;22;62;13;CA
saku;843;31.3;62;19.406;CAROTENS
saku;843;9.1;62;5.642;CARTB
saku;843;8.858;62;5.49196;CHOAVL
saku;843;13.252;62;8.21624;CHOCDF
saku;843;0;62;0;CHOLE
saku;843;2;62;1;CR
saku;843;0.07;62;0.0434;CU
saku;843;204.76;62;126.9512;ENERC
saku;843;19.655;62;12.1861;F16D0T
saku;843;29.239;62;18.12818;F18D1T
saku;843;125.405;62;77.7511;F18D2CN6
saku;843;143.448;62;88.93776;F18D3N3
saku;843;0;62;0;F20D4N6
saku;843;0;62;0;F20D5N3
saku;843;0;62;0;F22D6N3
saku;843;0.339;62;0.21018;FACIDCTG
saku;843;0.324;62;0.20088;FAFRE
saku;843;0.0299;62;0.018538;FAMCIS
saku;843;0.268;62;0.16616;FAPU
saku;843;0.143;62;0.08866;FAPUN3
saku;843;0.1254;62;0.077748;FAPUN6
saku;843;0.0015;62;0.00093;FAS18
saku;843;0.0254;62;0.015748;FASAT
saku;843;0.657;62;0.40734;FAT
saku;843;0;62;0;FATRN
saku;843;0.005;62;0.0031;FD
saku;843;0.4;62;0.248;FE
saku;843;2.6;62;1.612;FIBC
saku;843;2.1;62;1.302;FIBINS
saku;843;2.5;62;1.55;FIBT
saku;843;19.6;62;12.152;FOL
saku;843;4.059;62;2.51658;FRUS
saku;843;3.809;62;2.36158;GLUS
saku;843;1;62;0;ID
saku;843;80;62;49;K
saku;843;0;62;0;LACS
saku;843;0.05;62;0.031;MALS
saku;843;9;62;5;MG
saku;843;3.5;62;2.17;MN
saku;843;0.005;62;0.0031;MO
saku;843;50;62;31;MYRIC
saku;843;2;62;1;NA
saku;843;5.1;62;3.162;NACL
saku;843;0.5;62;0.31;NIA
saku;843;0.634;62;0.39308;NIAEQ
saku;843;0.085;62;0.0527;NT
saku;843;17;62;10;P
saku;843;0.531;62;0.32922;PROT
saku;843;0.4;62;0.248;PSACNCS
saku;843;11100;62;6882;QUERCE
saku;843;0;62;0;RETOL
saku;843;0.005;62;0.0031;RIBF
saku;843;0.1;62;0.062;SE
saku;843;0.693;62;0.42966;STARCH
saku;843;27.9;62;17.298;STERT
saku;843;0.247;62;0.15314;SUCS
saku;843;8.165;62;5.0623;SUGAR
saku;843;0.063;62;0.03906;THIA
saku;843;8;62;4;TRP
saku;843;0.76;62;0.4712;VITA
saku;843;0;62;0;VITB12
saku;843;10.7;62;6.634;VITC
saku;843;0;62;0;VITD
saku;843;1.53;62;0.9486;VITE
saku;843;9;62;5;VITK
saku;843;0.01;62;0.0062;VITPYRID
saku;843;85.316;62;52.89592;WATER
saku;843;0.2;62;0.124;ZN
saku;846;0;2;0;ALC
saku;846;0.02;2;0.0004;ASH
saku;846;0.4;2;0.008;CA
saku;846;0;2;0;CAROTENS
saku;846;0;2;0;CARTB
saku;846;99.9;2;1.998;CHOAVL
saku;846;99.88;2;1.9976;CHOCDF
saku;846;0;2;0;CHOLE
saku;846;1;2;0;CR
saku;846;0.01;2;0.0002;CU
saku;846;1698.3;2;33.966;ENERC
saku;846;0;2;0;F16D0T
saku;846;0;2;0;F18D1T
saku;846;0;2;0;F18D2CN6
saku;846;0;2;0;F18D3N3
saku;846;0;2;0;F20D4N6
saku;846;0;2;0;F20D5N3
saku;846;0;2;0;F22D6N3
saku;846;0;2;0;FACIDCTG
saku;846;0;2;0;FAFRE
saku;846;0;2;0;FAMCIS
saku;846;0;2;0;FAPU
saku;846;0;2;0;FAPUN3
saku;846;0;2;0;FAPUN6
saku;846;0;2;0;FAS18
saku;846;0;2;0;FASAT
saku;846;0;2;0;FAT
saku;846;0;2;0;FATRN
saku;846;0.05;2;0.001;FD
saku;846;0.06;2;0.0012;FE
saku;846;0;2;0;FIBC
saku;846;0;2;0;FIBINS
saku;846;0;2;0;FIBT
saku;846;0;2;0;FOL
saku;846;0;2;0;FRUS
saku;846;0;2;0;GALS
saku;846;0;2;0;GLUS
saku;846;5;2;0;ID
saku;846;2;2;0;K
saku;846;0;2;0;LACS
saku;846;0;2;0;MALS
saku;846;0.1;2;0.002;MG
saku;846;0.01;2;0.0002;MN
saku;846;0.01;2;0.0002;MO
saku;846;0;2;0;MYRIC
saku;846;0.1;2;0.002;NA
saku;846;0.25;2;0.005;NACL
saku;846;0;2;0;NIA
saku;846;0;2;0;NIAEQ
saku;846;0.1;2;0.002;NT
saku;846;0;2;0;OA
saku;846;0.1;2;0.002;P
saku;846;0;2;0;PROT
saku;846;0;2;0;PSACNCS
saku;846;0;2;0;QUERCE
saku;846;0;2;0;RETOL
saku;846;0;2;0;RIBF
saku;846;0.5;2;0.01;SE
saku;846;0;2;0;STARCH
saku;846;0;2;0;STERT
saku;846;99.9;2;1.998;SUCS
saku;846;99.9;2;1.998;SUGAR
saku;846;0;2;0;SUGOH
saku;846;0;2;0;THIA
saku;846;0;2;0;TRP
saku;846;0;2;0;VITA
saku;846;0;2;0;VITB12
saku;846;0;2;0;VITC
saku;846;0;2;0;VITD
saku;846;0;2;0;VITE
saku;846;0;2;0;VITK
saku;846;0;2;0;VITPYRID
saku;846;0.1;2;0.002;WATER
saku;846;0.01;2;0.0002;ZN
saku;876;0;25;0;ALC
saku;876;2.8;25;0.7;ASH
saku;876;15;25;3;CA
saku;876;406.5;25;101.625;CAROTENS
saku;876;33.7;25;8.425;CARTB
saku;876;0.77;25;0.1925;CHOAVL
saku;876;7.47;25;1.8675;CHOCDF
saku;876;0;25;0;CHOLE
saku;876;0.21;25;0.0525;CU
saku;876;829.2;25;207.3;ENERC
saku;876;2624.42;25;656.105;F16D0T
saku;876;11771.292;25;2942.823;F18D1T
saku;876;1445.744;25;361.436;F18D2CN6
saku;876;124.408;25;31.102;F18D3N3
saku;876;0;25;0;F20D4N6
saku;876;0;25;0;F20D5N3
saku;876;0;25;0;F22D6N3
saku;876;17.7201;25;4.430025;FACIDCTG
saku;876;16.9408;25;4.2352;FAFRE
saku;876;12.6375;25;3.159375;FAMCIS
saku;876;1.5702;25;0.39255;FAPU
saku;876;0.1244;25;0.0311;FAPUN3
saku;876;1.4457;25;0.361425;FAPUN6
saku;876;0.1087;25;0.027175;FAS18
saku;876;2.7331;25;0.683275;FASAT
saku;876;19.4;25;4.85;FAT
saku;876;0;25;0;FATRN
saku;876;0;25;0;FD
saku;876;0.5;25;0.125;FE
saku;876;6.7;25;1.675;FIBC
saku;876;2;25;0;FIBINS
saku;876;3.6;25;0.9;FIBT
saku;876;11;25;2;FOL
saku;876;0.12;25;0.03;FRUS
saku;876;0.1;25;0.025;GALS
saku;876;0.37;25;0.0925;GLUS
saku;876;1.41;25;0.3525;ID
saku;876;400;25;100;K
saku;876;0;25;0;LACS
saku;876;0;25;0;MALS
saku;876;29;25;7;MG
saku;876;0.14;25;0.035;MN
saku;876;0;25;0;MO
saku;876;0;25;0;MYRIC
saku;876;6;25;1;NA
saku;876;15.29;25;3.8225;NACL
saku;876;1.1;25;0.275;NIA
saku;876;1.467;25;0.36675;NIAEQ
saku;876;0.42;25;0.105;NT
saku;876;31;25;7;P
saku;876;2.63;25;0.6575;PROT
saku;876;1.6;25;0.4;PSACNCS
saku;876;0;25;0;QUERCE
saku;876;0;25;0;RETOL
saku;876;0.16;25;0.04;RIBF
saku;876;0.4;25;0.1;SE
saku;876;0.11;25;0.0275;STARCH
saku;876;75.3;25;18.825;STERT
saku;876;0.06;25;0.015;SUCS
saku;876;0.66;25;0.165;SUGAR
saku;876;0;25;0;SUGOH
saku;876;0.07;25;0.0175;THIA
saku;876;22;25;5;TRP
saku;876;5.16;25;1.29;VITA
saku;876;0;25;0;VITB12
saku;876;10.2;25;2.55;VITC
saku;876;0;25;0;VITD
saku;876;2.07;25;0.5175;VITE
saku;876;20;25;5;VITK
saku;876;0.42;25;0.105;VITPYRID
saku;876;67.7;25;16.925;WATER
saku;876;0;25;0;ZN
saku;885;0;20;0;ALC
saku;885;1.155;20;0.231;ASH
saku;885;35.96;20;7.192;CA
saku;885;919.7;20;183.94;CAROTENS
saku;885;170.13;20;34.026;CARTB
saku;885;2.948;20;0.5896;CHOAVL
saku;885;3.514;20;0.7028;CHOCDF
saku;885;169.16;20;33.832;CHOLE
saku;885;3.14;20;0.628;CR
saku;885;0.0418;20;0.00836;CU
saku;885;2206.29;20;441.258;ENERC
saku;885;3026.686;20;605.3372;F16D0T
saku;885;30084.823;20;6016.9646;F18D1T
saku;885;13522.594;20;2704.5188;F18D2CN6
saku;885;5101.462;20;1020.2924;F18D3N3
saku;885;53.455;20;10.691;F20D4N6
saku;885;0;20;0;F20D5N3
saku;885;45.851;20;9.1702;F22D6N3
saku;885;56.363;20;11.2726;FACIDCTG
saku;885;54.524;20;10.9048;FAFRE
saku;885;31.2285;20;6.2457;FAMCIS
saku;885;18.766;20;3.7532;FAPU
saku;885;5.1473;20;1.02946;FAPUN3
saku;885;13.587;20;2.7174;FAPUN6
saku;885;1.1374;20;0.22748;FAS18
saku;885;4.5176;20;0.90352;FASAT
saku;885;57.016;20;11.4032;FAT
saku;885;0;20;0;FATRN
saku;885;0.035;20;0.007;FD
saku;885;0.955;20;0.191;FE
saku;885;0.577;20;0.1154;FIBC
saku;885;0.39;20;0.078;FIBINS
saku;885;0.567;20;0.1134;FIBT
saku;885;28.99;20;5.798;FOL
saku;885;0.372;20;0.0744;FRUS
saku;885;0;20;0;GALS
saku;885;0.358;20;0.0716;GLUS
saku;885;25.19;20;5.038;ID
saku;885;48.23;20;9.646;K
saku;885;0;20;0;LACS
saku;885;0;20;0;MALS
saku;885;6.375;20;1.275;MG
saku;885;0.0811;20;0.01622;MN
saku;885;0.0017;20;0.00034;MO
saku;885;7.55;20;1.51;MYRIC
saku;885;303.51;20;60.702;NA
saku;885;773.33;20;154.666;NACL
saku;885;0.079;20;0.0158;NIA
saku;885;0.646;20;0.1292;NIAEQ
saku;885;0.381;20;0.0762;NT
saku;885;0.113;20;0.0226;OA
saku;885;91.4;20;18.28;P
saku;885;2.38;20;0.476;PROT
saku;885;0.18;20;0.036;PSACNCS
saku;885;31.9;20;6.38;QUERCE
saku;885;115.12;20;23.024;RETOL
saku;885;0.121;20;0.0242;RIBF
saku;885;13.122;20;2.6244;SE
saku;885;0.14;20;0.028;STARCH
saku;885;327.92;20;65.584;STERT
saku;885;2.232;20;0.4464;SUCS
saku;885;2.81;20;0.562;SUGAR
saku;885;0;20;0;SUGOH
saku;885;0.0779;20;0.01558;THIA
saku;885;34;20;6;TRP
saku;885;140.391;20;28.0782;VITA
saku;885;0.91;20;0.182;VITB12
saku;885;6.08;20;1.216;VITC
saku;885;0.857;20;0.1714;VITD
saku;885;12.56;20;2.512;VITE
saku;885;79.197;20;15.8394;VITK
saku;885;0.07;20;0.014;VITPYRID
saku;885;35.8;20;7.16;WATER
saku;885;0.796;20;0.1592;ZN
saku;896;0;220;0;ALC
saku;896;0.69;220;1.518;ASH
saku;896;120;220;264;CA
saku;896;8.7;220;19.14;CAROTENS
saku;896;8.73;220;19.206;CARTB
saku;896;4.8;220;10.56;CHOAVL
saku;896;5.81;220;12.782;CHOCDF
saku;896;6.4;220;14.08;CHOLE
saku;896;0.5;220;1.1;CR
saku;896;0.009;220;0.0198;CU
saku;896;190.7;220;419.54;ENERC
saku;896;459.7;220;1011.34;F16D0T
saku;896;307.9;220;677.38;F18D1T
saku;896;21.3;220;46.86;F18D2CN6
saku;896;5.2;220;11.44;F18D3N3
saku;896;0;220;0;F20D4N6
saku;896;0;220;0;F20D5N3
saku;896;0;220;0;F22D6N3
saku;896;1.53;220;3.366;FACIDCTG
saku;896;1.463;220;3.2186;FAFRE
saku;896;0.3593;220;0.79046;FAMCIS
saku;896;0.034;220;0.0748;FAPU
saku;896;0.0052;220;0.01144;FAPUN3
saku;896;0.021;220;0.0462;FAPUN6
saku;896;0.1742;220;0.38324;FAS18
saku;896;1.0492;220;2.30824;FASAT
saku;896;1.5;220;3.3;FAT
saku;896;0.0205;220;0.0451;FATRN
saku;896;0.01;220;0.022;FD
saku;896;0.05;220;0.11;FE
saku;896;0;220;0;FIBC
saku;896;0;220;0;FIBINS
saku;896;0;220;0;FIBT
saku;896;4.24;220;9.328;FOL
saku;896;0;220;0;FRUS
saku;896;0;220;0;GALS
saku;896;0;220;0;GLUS
saku;896;13.8;220;30.36;ID
saku;896;150;220;330;K
saku;896;4.8;220;10.56;LACS
saku;896;0;220;0;MALS
saku;896;11;220;24;MG
saku;896;0.01;220;0.022;MN
saku;896;0.005;220;0.011;MO
saku;896;0;220;0;MYRIC
saku;896;41;220;90;NA
saku;896;104.47;220;229.834;NACL
saku;896;0.1;220;0.22;NIA
saku;896;0.841;220;1.8502;NIAEQ
saku;896;0.48;220;1.056;NT
saku;896;0.2;220;0.44;OA
saku;896;90;220;198;P
saku;896;3;220;6;PROT
saku;896;0;220;0;PSACNCS
saku;896;0;220;0;QUERCE
saku;896;12.16;220;26.752;RETOL
saku;896;0.185;220;0.407;RIBF
saku;896;2.75;220;6.05;SE
saku;896;0;220;0;STARCH
saku;896;0;220;0;STERT
saku;896;0;220;0;SUCS
saku;896;4.8;220;10.56;SUGAR
saku;896;0;220;0;SUGOH
saku;896;0.035;220;0.077;THIA
saku;896;44.3;220;97.46;TRP
saku;896;12.88;220;28.336;VITA
saku;896;0.4;220;0.88;VITB12
saku;896;1.1;220;2.42;VITC
saku;896;1;220;2;VITD
saku;896;0.03;220;0.066;VITE
saku;896;0.331;220;0.7282;VITK
saku;896;0.05;220;0.11;VITPYRID
saku;896;89;220;195;WATER
saku;896;0.41;220;0.902;ZN
saku;904;0;37,25;0;ALC
saku;904;0.4;37,25;0.148;ASH
saku;904;14.7;37,25;5.439;CA
saku;904;612.3;37,25;226.551;CAROTENS
saku;904;131.5;37,25;48.655;CARTB
saku;904;1.4;37,25;0.518;CHOAVL
saku;904;3.812;37,25;1.41044;CHOCDF
saku;904;0;37,25;0;CHOLE
saku;904;0.3;37,25;0.111;CR
saku;904;0.027;37,25;0.00999;CU
saku;904;47.27;37,25;17.4899;ENERC
saku;904;14.493;37,25;5.36241;F16D0T
saku;904;1.297;37,25;0.47989;F18D1T
saku;904;14.953;37,25;5.53261;F18D2CN6
saku;904;26.217;37,25;9.70029;F18D3N3
saku;904;0;37,25;0;F20D4N6
saku;904;0;37,25;0;F20D5N3
saku;904;0;37,25;0;F22D6N3
saku;904;0.0641;37,25;0.023717;FACIDCTG
saku;904;0.0613;37,25;0.022681;FAFRE
saku;904;0.0019;37,25;0.000703;FAMCIS
saku;904;0.0412;37,25;0.015244;FAPU
saku;904;0.0262;37,25;0.009694;FAPUN3
saku;904;0.015;37,25;0.00555;FAPUN6
saku;904;0.0017;37,25;0.000629;FAS18
saku;904;0.0182;37,25;0.006734;FASAT
saku;904;0.1;37,25;0.037;FAT
saku;904;0;37,25;0;FATRN
saku;904;0.005;37,25;0.00185;FD
saku;904;0.18;37,25;0.0666;FE
saku;904;0.7;37,25;0.259;FIBC
saku;904;0.7;37,25;0.259;FIBINS
saku;904;1.1;37,25;0.407;FIBT
saku;904;9.65;37,25;3.5705;FOL
saku;904;0.7;37,25;0.259;FRUS
saku;904;0.7;37,25;0.259;GLUS
saku;904;1;37,25;0;ID
saku;904;221.8;37,25;82.066;K
saku;904;0;37,25;0;LACS
saku;904;0;37,25;0;MALS
saku;904;8.77;37,25;3.2449;MG
saku;904;0.1;37,25;0.037;MN
saku;904;0.005;37,25;0.00185;MO
saku;904;50;37,25;18;MYRIC
saku;904;2.4;37,25;0.888;NA
saku;904;6.14;37,25;2.2718;NACL
saku;904;0.2;37,25;0.074;NIA
saku;904;0.367;37,25;0.13579;NIAEQ
saku;904;0.1;37,25;0.037;NT
saku;904;0.24;37,25;0.0888;OA
saku;904;29.3;37,25;10.841;P
saku;904;0.65;37,25;0.2405;PROT
saku;904;0.4;37,25;0.148;PSACNCS
saku;904;50;37,25;18;QUERCE
saku;904;0;37,25;0;RETOL
saku;904;0.09;37,25;0.0333;RIBF
saku;904;0.5;37,25;0.185;SE
saku;904;0;37,25;0;STARCH
saku;904;7.8;37,25;2.886;STERT
saku;904;0;37,25;0;SUCS
saku;904;1.4;37,25;0.518;SUGAR
saku;904;0;37,25;0;SUGOH
saku;904;0.04;37,25;0.0148;THIA
saku;904;10;37,25;3;TRP
saku;904;11.25;37,25;4.1625;VITA
saku;904;0;37,25;0;VITB12
saku;904;8;37,25;2;VITC
saku;904;0;37,25;0;VITD
saku;904;0.04;37,25;0.0148;VITE
saku;904;15;37,25;5;VITK
saku;904;0.04;37,25;0.0148;VITPYRID
saku;904;95;37,25;35;WATER
saku;904;0.09;37,25;0.0333;ZN
saku;917;0;220;0;ALC
saku;917;0;220;0;ASH
saku;917;7.76;220;17.072;CA
saku;917;29.2;220;64.24;CAROTENS
saku;917;5.87;220;12.914;CARTB
saku;917;9.64;220;21.208;CHOAVL
saku;917;9.633;220;21.1926;CHOCDF
saku;917;0;220;0;CHOLE
saku;917;0;220;0;CR
saku;917;0;220;0;CU
saku;917;174.75;220;384.45;ENERC
saku;917;0;220;0;F16D0T
saku;917;0;220;0;F18D1T
saku;917;0;220;0;F18D2CN6
saku;917;0;220;0;F18D3N3
saku;917;0;220;0;F20D4N6
saku;917;0;220;0;F20D5N3
saku;917;0;220;0;F22D6N3
saku;917;0.121;220;0.2662;FACIDCTG
saku;917;0.116;220;0.2552;FAFRE
saku;917;0;220;0;FAMCIS
saku;917;0.08;220;0.176;FAPU
saku;917;0;220;0;FAPUN3
saku;917;0;220;0;FAPUN6
saku;917;0;220;0;FAS18
saku;917;0.036;220;0.0792;FASAT
saku;917;0.12;220;0.264;FAT
saku;917;0;220;0;FATRN
saku;917;0.007;220;0.0154;FD
saku;917;0.101;220;0.2222;FE
saku;917;0;220;0;FIBC
saku;917;0;220;0;FIBINS
saku;917;0;220;0;FIBT
saku;917;1;220;2;FOL
saku;917;0.8;220;1.76;FRUS
saku;917;0;220;0;GALS
saku;917;0.7;220;1.54;GLUS
saku;917;0;220;0;ID
saku;917;31.08;220;68.376;K
saku;917;0;220;0;LACS
saku;917;0;220;0;MALS
saku;917;1.815;220;3.993;MG
saku;917;0.0005;220;0.0011;MN
saku;917;0;220;0;MO
saku;917;339.63;220;747.186;MYRIC
saku;917;0.93;220;2.046;NA
saku;917;2.38;220;5.236;NACL
saku;917;0.029;220;0.0638;NIA
saku;917;0.04;220;0.088;NIAEQ
saku;917;0.031;220;0.0682;NT
saku;917;0.238;220;0.5236;OA
saku;917;2;220;4;P
saku;917;0.2;220;0.44;PROT
saku;917;0;220;0;PSACNCS
saku;917;251.75;220;553.85;QUERCE
saku;917;0;220;0;RETOL
saku;917;0.003;220;0.0066;RIBF
saku;917;0.1;220;0.22;SE
saku;917;0;220;0;STARCH
saku;917;0;220;0;STERT
saku;917;8.14;220;17.908;SUCS
saku;917;9.64;220;21.208;SUGAR
saku;917;0;220;0;SUGOH
saku;917;0.0015;220;0.0033;THIA
saku;917;1.3;220;2.86;TRP
saku;917;0.49;220;1.078;VITA
saku;917;0;220;0;VITB12
saku;917;0.26;220;0.572;VITC
saku;917;0;220;0;VITD
saku;917;0;220;0;VITE
saku;917;1.948;220;4.2856;VITK
saku;917;0.24;220;0.528;VITPYRID
saku;917;90.05;220;198.11;WATER
saku;917;0;220;0;ZN
saku;928;0;5;0;ALC
saku;928;1.559;5;0.07795;ASH
saku;928;12.71;5;0.6355;CA
saku;928;256.2;5;12.81;CAROTENS
saku;928;256.2;5;12.81;CARTB
saku;928;0.9;5;0.045;CHOAVL
saku;928;0.9;5;0.045;CHOCDF
saku;928;130;5;6;CHOLE
saku;928;3.37;5;0.1685;CR
saku;928;0.012;5;0.0006;CU
saku;928;2796.08;5;139.804;ENERC
saku;928;12688.465;5;634.42325;F16D0T
saku;928;20668.983;5;1033.44915;F18D1T
saku;928;4999.4;5;249.97;F18D2CN6
saku;928;2377.146;5;118.8573;F18D3N3
saku;928;0;5;0;F20D4N6
saku;928;0;5;0;F20D5N3
saku;928;0;5;0;F22D6N3
saku;928;77.329;5;3.86645;FACIDCTG
saku;928;73.928;5;3.6964;FAFRE
saku;928;22.5549;5;1.127745;FAMCIS
saku;928;8.043;5;0.40215;FAPU
saku;928;2.3772;5;0.11886;FAPUN3
saku;928;5.128;5;0.2564;FAPUN6
saku;928;5.2447;5;0.262235;FAS18
saku;928;30.7535;5;1.537675;FASAT
saku;928;75;5;3;FAT
saku;928;1.1051;5;0.055255;FATRN
saku;928;0.003;5;0.00015;FD
saku;928;0.105;5;0.00525;FE
saku;928;0;5;0;FIBC
saku;928;0;5;0;FIBINS
saku;928;0;5;0;FIBT
saku;928;1.68;5;0.084;FOL
saku;928;0;5;0;FRUS
saku;928;0.2;5;0.01;GALS
saku;928;0.2;5;0.01;GLUS
saku;928;21.24;5;1.062;ID
saku;928;8.84;5;0.442;K
saku;928;0.5;5;0.025;LACS
saku;928;0;5;0;MALS
saku;928;3.02;5;0.151;MG
saku;928;0.0058;5;0.00029;MN
saku;928;0;5;0;MO
saku;928;0;5;0;MYRIC
saku;928;600;5;30;NA
saku;928;1528.8;5;76.44;NACL
saku;928;0;5;0;NIA
saku;928;0.056;5;0.0028;NIAEQ
saku;928;0.046;5;0.0023;NT
saku;928;0;5;0;OA
saku;928;14.4;5;0.72;P
saku;928;0.34;5;0.017;PROT
saku;928;0;5;0;PSACNCS
saku;928;0;5;0;QUERCE
saku;928;398.7354;5;19.93677;RETOL
saku;928;0.017;5;0.00085;RIBF
saku;928;0.297;5;0.01485;SE
saku;928;0;5;0;STARCH
saku;928;139.1;5;6.955;STERT
saku;928;0;5;0;SUCS
saku;928;0.9;5;0.045;SUGAR
saku;928;0;5;0;SUGOH
saku;928;0;5;0;THIA
saku;928;3.4;5;0.17;TRP
saku;928;420;5;21;VITA
saku;928;0;5;0;VITB12
saku;928;0;5;0;VITC
saku;928;10;5;0;VITD
